product_id,customer_id,product_category,customer_segment,sales,discount,date
15,797,A,Z,271.0,0.114649532582516,2020-02-08
40,770,C,X,132.0,0.0664721465185361,2020-02-09
33,124,B,Z,185.0,0.0379418395608129,2020-02-10
66,479,B,X,376.0,0.0498172329807615,2020-02-11
10,280,D,Y,325.0,0.0872973682140946,2020-02-12
58,209,C,Y,851.0,0.1314728641660557,2020-02-13
33,528,C,Y,636.0,0.2245855226414921,2020-02-14
32,39,A,X,905.0,0.1563172535206487,2020-02-15
75,451,B,Y,874.0,0.0591503469018369,2020-02-16
24,352,B,Y,137.0,0.2240574910675544,2020-02-17
36,988,D,Z,151.0,0.1714926933782929,2020-02-18
76,611,B,Z,162.0,0.1882778294575856,2020-02-19
56,695,C,Z,920.0,0.086336745174469,2020-02-20
29,63,A,Y,654.0,0.0085971889966887,2020-02-21
35,225,B,Z,968.0,0.2892818910922524,2020-02-22
1,403,C,Y,293.0,0.0154077674067128,2020-02-23
1,845,A,Z,768.0,0.0192833955742878,2020-02-24
37,412,C,Z,285.0,0.1365081872472135,2020-02-25
54,560,B,Y,528.0,0.0040018820719897,2020-02-26
6,470,D,Z,365.0,0.0002731878639441,2020-02-27
39,602,C,Z,186.0,0.2908855856083739,2020-02-28
18,939,B,Y,709.0,0.0420270656586834,2020-02-29
80,220,B,Y,364.0,0.0234537791862726,2020-03-01
5,50,A,Y,307.0,0.191229182946021,2020-03-02
43,128,C,X,988.0,0.1218610477290822,2020-03-03
59,169,B,Y,221.0,0.0923916709171715,2020-03-04
32,828,C,Z,126.0,0.2780687278054416,2020-03-05
2,519,C,Y,597.0,0.2538071835631927,2020-03-06
66,298,A,X,224.0,0.153855551068783,2020-03-07
42,775,B,X,780.0,0.1414568828778926,2020-03-08
58,230,A,Z,226.0,0.1836480808788944,2020-03-09
36,132,D,Z,383.0,0.0944568697532403,2020-03-10
12,724,C,Z,184.0,0.0672895903689533,2020-03-11
47,855,B,Z,584.0,0.1241635041203183,2020-03-12
83,130,A,X,955.0,0.0740678474068453,2020-03-13
92,821,C,X,947.0,0.135315223163913,2020-03-14
1,599,D,Y,823.0,0.1572617800993065,2020-03-15
15,739,A,Z,999.0,0.2013047240124952,2020-03-16
54,62,D,Y,230.0,0.2496033690915817,2020-03-17
13,183,B,X,153.0,0.0029712169697648,2020-03-18
43,446,A,Z,374.0,0.0356650961697936,2020-03-19
85,675,A,X,525.0,0.1316746868975673,2020-03-20
76,979,D,Y,792.0,0.2395045876665918,2020-03-21
69,708,D,Z,939.0,0.105142780875055,2020-03-22
7,259,A,Y,606.0,0.1791057578289938,2020-03-23
69,236,C,X,263.0,0.1203840712190036,2020-03-24
48,620,A,Y,734.0,0.0141188688599556,2020-03-25
4,418,D,Z,817.0,0.1550962170157408,2020-03-26
77,385,C,X,702.0,0.0123484587608712,2020-03-27
53,632,C,Y,654.0,0.2084429033476068,2020-03-28
79,978,A,Z,435.0,0.2554256409630057,2020-03-29
16,741,B,Z,950.0,0.0838158970740069,2020-03-30
21,792,B,Y,321.0,0.1126060154037276,2020-03-31
59,763,B,X,209.0,0.1627460147707516,2020-04-01
24,834,D,X,934.0,0.163287983092408,2020-04-02
80,322,B,X,455.0,0.1617374927197522,2020-04-03
14,258,D,X,995.0,0.0010779464692158,2020-04-04
86,504,A,X,129.0,0.0914473095161169,2020-04-05
49,533,A,Z,149.0,0.1682303591547791,2020-04-06
50,77,C,X,776.0,0.102411980503231,2020-04-07
70,203,D,Y,143.0,0.1824468953127508,2020-04-08
42,864,D,Z,433.0,0.1772357175479289,2020-04-09
65,454,D,X,386.0,0.0216808426462474,2020-04-11
96,185,D,Z,404.0,0.2163615424710597,2020-04-12
70,790,D,Z,310.0,0.0583574954482646,2020-04-13
95,859,C,Z,320.0,0.2765828495699598,2020-04-14
1,190,D,Y,496.0,0.2632836763562587,2020-04-15
51,358,C,Z,480.0,0.1172503511127389,2020-04-16
37,841,D,X,784.0,0.0793367035803518,2020-04-17
35,393,B,X,873.0,0.073036794208407,2020-04-18
49,637,D,X,943.0,0.1837798583429156,2020-04-19
94,925,D,Z,989.0,0.042293484171265,2020-04-20
4,256,A,Z,236.0,0.0512519182754885,2020-04-21
99,102,B,Y,915.0,0.2240473009485406,2020-04-22
43,911,D,X,268.0,0.0826404514608863,2020-04-23
78,768,B,Y,815.0,0.0025108145118521,2020-04-24
22,594,C,Y,467.0,0.0602289585019309,2020-04-25
74,435,D,Z,538.0,0.0937130082996676,2020-04-26
1,33,C,X,949.0,0.1082829539479712,2020-04-27
11,249,B,Y,639.0,0.2877990073661961,2020-04-28
44,568,D,X,489.0,0.0097510236698802,2020-04-29
59,729,D,Y,796.0,0.2789850168569169,2020-04-30
24,775,D,X,415.0,0.1833807749596769,2020-05-01
60,256,C,X,688.0,0.1533771856385068,2020-05-02
3,16,D,X,867.0,0.1120549233115834,2020-05-03
99,234,D,Y,788.0,0.1666170559090471,2020-05-04
63,357,B,X,278.0,0.0914074137916705,2020-05-05
36,784,C,X,531.0,0.2206693594638039,2020-05-06
95,605,C,X,806.0,0.0332212400482888,2020-05-07
68,730,C,Z,883.0,0.0754270601480291,2020-05-08
83,399,A,X,556.0,0.0477924283144791,2020-05-09
47,791,D,Z,685.0,0.2213430793439811,2020-05-10
21,707,A,X,328.0,0.2904470628896444,2020-05-11
82,987,C,X,333.0,0.1399683333574967,2020-05-12
51,530,D,X,339.0,0.2728630901950314,2020-05-13
28,493,B,Y,160.0,0.0096979339679337,2020-05-14
15,48,B,Z,355.0,0.1927799604917642,2020-05-15
42,659,A,Z,113.0,0.129562376907366,2020-05-16
59,89,A,X,656.0,0.2294843433378287,2020-05-17
66,777,A,Y,276.0,0.2368537991738526,2020-05-18
37,885,D,Y,194.0,0.1502295639643067,2020-05-19
11,663,D,Z,628.0,0.2436234162601981,2020-05-20
87,218,A,Z,508.0,0.2217499111799757,2020-05-21
44,330,C,Z,388.0,0.1920616544680301,2020-05-22
12,784,D,Z,382.0,0.1557546949688801,2020-05-23
3,736,C,X,616.0,0.2093367198906905,2020-05-24
52,755,D,X,985.0,0.1497618432888591,2020-05-25
81,445,D,Y,595.0,0.144682446796017,2020-05-26
33,814,B,X,816.0,0.2913849720022157,2020-05-27
55,539,A,Y,346.0,0.0248009492028428,2020-05-28
1,912,D,X,368.0,0.1046036333400301,2020-05-29
39,197,B,Y,349.0,0.1518059997710327,2020-05-30
20,384,C,Z,640.0,0.2919363507502884,2020-05-31
47,237,C,Z,105.0,0.126871418774347,2020-06-01
43,126,B,X,479.0,0.15825168359584,2020-06-02
57,651,C,Y,368.0,0.2877504014193953,2020-06-03
61,853,D,X,693.0,0.0232931375313415,2020-06-04
78,176,A,Z,597.0,0.0883054996214139,2020-06-05
31,943,B,Z,417.0,0.0966952879884044,2020-06-06
25,886,D,Y,934.0,0.1206837773554064,2020-06-07
3,304,D,Y,761.0,0.2919823292076234,2020-06-08
4,582,D,Z,956.0,0.0134435782279081,2020-06-09
95,559,A,Y,849.0,0.1338293849335868,2020-06-10
99,795,A,Y,612.0,0.2727772844319003,2020-06-11
14,606,A,Y,690.0,0.1001327140478838,2020-06-12
41,502,B,Y,671.0,0.0994172770808421,2020-06-13
73,430,A,Z,548.0,0.074904213645077,2020-06-14
20,520,C,X,712.0,0.2987992351640332,2020-06-15
96,772,A,X,846.0,0.1292138052329167,2020-06-16
73,922,D,Y,729.0,0.1550673034299517,2020-06-17
27,706,D,Z,811.0,0.2472503001193862,2020-06-18
67,285,C,X,730.0,0.290864457169588,2020-06-19
53,848,A,X,511.0,0.2984222200504072,2020-06-20
68,881,D,X,742.0,0.1395935278591547,2020-06-21
62,584,A,Z,722.0,0.1931553027107422,2020-06-22
15,49,D,Y,280.0,0.0422618702867181,2020-06-23
97,256,C,Y,907.0,0.0650733155180833,2020-06-24
5,871,A,Y,100.0,0.1400207621297581,2020-06-25
68,712,B,Y,837.0,0.0529312167006569,2020-06-26
12,354,A,X,784.0,0.1964894690781487,2020-06-27
87,775,A,Z,277.0,0.1324919157500371,2020-06-28
78,505,B,X,758.0,0.1660063275367332,2020-06-29
76,339,A,Z,639.0,0.0673417789711997,2020-06-30
57,547,D,Y,264.0,0.1454776563630558,2020-07-01
17,166,B,Z,614.0,0.0135853010303465,2020-07-02
25,870,A,Z,174.0,0.0855816636429399,2020-07-03
30,612,C,Y,550.0,0.0418202285517565,2020-07-04
22,745,D,Z,201.0,0.1656233521507881,2020-07-05
26,786,B,X,775.0,0.1402012690356086,2020-07-06
81,108,C,Z,368.0,0.2077510846878992,2020-07-07
61,448,C,Z,599.0,0.2861897906529579,2020-07-08
62,407,B,Z,195.0,0.2254700339686409,2020-07-09
84,933,A,X,515.0,0.2952654992862329,2020-07-10
34,19,C,X,664.0,0.2351314268700076,2020-07-11
33,586,A,Z,817.0,0.132471671942551,2020-07-12
71,134,C,Z,433.0,0.0756732526663169,2020-07-13
86,136,C,Z,714.0,0.0249805705685759,2020-07-14
32,535,D,Y,379.0,0.2669273585434718,2020-07-15
14,274,D,Y,436.0,0.1658506174363684,2020-07-16
72,169,C,Z,876.0,0.2342525421944953,2020-07-17
57,82,B,Y,826.0,0.1506896207350271,2020-07-18
80,831,A,Z,877.0,0.1104180150847654,2020-07-20
42,217,A,Y,871.0,0.0092734512064875,2020-07-21
19,673,C,Z,459.0,0.2481285358043692,2020-07-22
41,892,D,X,131.0,0.2185018669606274,2020-07-23
55,689,D,X,958.0,0.2963266023158578,2020-07-24
80,740,A,Z,747.0,0.0120989721080673,2020-07-25
12,925,C,Y,909.0,0.2365463499642563,2020-07-26
39,410,C,X,744.0,0.1810842179910106,2020-07-27
94,670,B,Z,977.0,0.090149821529721,2020-07-28
2,157,B,X,214.0,0.0640392277722496,2020-07-29
96,216,D,X,498.0,0.1029473192397344,2020-07-30
45,505,C,Z,883.0,0.2414221251687566,2020-07-31
89,959,C,X,817.0,0.2770716112475279,2020-08-01
25,586,D,X,163.0,0.1138593467598666,2020-08-02
68,878,B,Y,282.0,0.1682622384937405,2020-08-03
83,586,A,Z,764.0,0.2338704308383218,2020-08-04
4,203,D,Y,757.0,0.1782109619651994,2020-08-05
77,278,D,X,464.0,0.230472321196593,2020-08-06
36,919,B,Z,745.0,0.2171976177605597,2020-08-07
87,637,A,X,856.0,0.0776379307381709,2020-08-08
62,476,D,Z,733.0,0.0706571432793743,2020-08-09
70,517,B,Y,225.0,0.0502396094456311,2020-08-10
88,823,C,Z,394.0,0.1618556245833093,2020-08-11
44,232,D,X,905.0,0.1064065642858128,2020-08-12
33,781,C,X,438.0,0.1424756167047718,2020-08-13
12,194,B,Z,528.0,0.299276470243573,2020-08-14
85,653,A,X,576.0,0.2649074983755795,2020-08-15
11,149,D,Y,418.0,0.03764584348455,2020-08-16
55,142,C,X,469.0,0.1429015084339877,2020-08-17
38,757,D,Z,336.0,0.1339897716630092,2020-08-18
29,27,B,X,399.0,0.162396461762289,2020-08-19
3,706,B,Z,359.0,0.1457574946420847,2020-08-20
28,884,A,X,618.0,0.1669825803910649,2020-08-21
84,354,B,X,211.0,0.0459865574328927,2020-08-22
90,518,D,Z,789.0,0.1915401946987145,2020-08-23
24,687,A,Z,112.0,0.1693456369132541,2020-08-24
54,971,B,Y,121.0,0.1151972735989469,2020-08-25
52,292,D,X,500.0,0.1427174467454298,2020-08-26
47,105,C,Y,464.0,0.076326898260727,2020-08-27
21,410,A,Z,797.0,0.1531919905710531,2020-08-28
54,48,A,X,982.0,0.0193030333486424,2020-08-29
30,513,B,Y,621.0,0.0875926383290653,2020-08-30
68,150,C,Z,777.0,0.2884215542273825,2020-08-31
36,648,B,Z,489.0,0.0692127268066352,2020-09-01
40,771,B,Y,173.0,0.0572639925224888,2020-09-02
10,645,B,Z,345.0,0.2376214844954223,2020-09-03
74,697,C,Z,939.0,0.201118134287116,2020-09-04
42,370,A,Y,469.0,0.128451833185124,2020-09-05
24,891,D,Z,588.0,0.1358146791054498,2020-09-06
4,35,C,X,678.0,0.2568004559714846,2020-09-07
47,511,D,Z,326.0,0.260365040405916,2020-09-08
91,55,C,Z,778.0,0.2197124827948231,2020-09-09
51,23,D,Y,737.0,0.2858503658283207,2020-09-10
4,208,B,Y,799.0,0.2357697312281674,2020-09-11
32,406,D,Z,988.0,0.2343472883451369,2020-09-12
10,387,C,Y,376.0,0.0863476486020693,2020-09-13
11,848,D,Y,145.0,0.2913635762904312,2020-09-14
28,821,D,Z,883.0,0.2836122803835859,2020-09-15
46,280,A,Z,885.0,0.2306900410492322,2020-09-16
72,351,D,X,910.0,0.1728338333726817,2020-09-17
40,174,A,Y,344.0,0.0927504202670276,2020-09-18
62,765,D,Z,804.0,0.0125992152164195,2020-09-19
86,830,D,Y,840.0,0.1885602002849987,2020-09-20
98,247,D,Y,105.0,0.0952402678189711,2020-09-21
45,754,C,Z,238.0,0.1127571577873456,2020-09-22
35,787,C,X,192.0,0.2457879334386689,2020-09-23
35,284,B,Y,754.0,0.2145482275279792,2020-09-24
89,211,B,Z,653.0,0.2585355619554573,2020-09-25
34,650,C,X,983.0,0.1599406541304592,2020-09-26
6,454,D,Y,851.0,0.2352539662181142,2020-09-27
37,483,D,Z,942.0,0.237291010368226,2020-09-28
1,123,D,Y,119.0,0.1677321187767315,2020-09-29
76,24,C,X,898.0,0.0899885279148673,2020-09-30
35,840,B,Y,583.0,0.1428268867159174,2020-10-01
70,415,D,Z,996.0,0.0760390420236534,2020-10-02
54,360,B,X,589.0,0.2232499709852072,2020-10-03
81,364,C,Z,796.0,0.0964242633795539,2020-10-04
63,138,D,Y,508.0,0.2876452572177155,2020-10-05
9,467,B,X,297.0,0.1168173451685354,2020-10-06
62,277,A,X,756.0,0.2873132940231587,2020-10-07
2,593,B,Y,416.0,0.2513739101896458,2020-10-08
82,244,C,X,990.0,0.1109122712292251,2020-10-09
36,110,C,Y,344.0,0.0411837777853777,2020-10-10
92,620,A,Z,311.0,0.0836002502490898,2020-10-11
41,983,D,X,592.0,0.1021933706601495,2020-10-12
37,914,C,X,208.0,0.0074975668910438,2020-10-13
49,477,A,Z,774.0,0.033623987418519,2020-10-14
26,477,C,X,661.0,0.0784029757814619,2020-10-15
68,813,D,Y,807.0,0.266681035654853,2020-10-16
36,402,B,X,403.0,0.2260430417298707,2020-10-17
31,554,A,Z,146.0,0.1134255537772833,2020-10-18
30,778,D,Y,530.0,0.0001755606888173,2020-10-19
34,24,C,X,374.0,0.0304305841765188,2020-10-20
19,206,A,Z,119.0,0.051274927651089,2020-10-21
18,456,D,Y,329.0,0.2453906022984586,2020-10-22
94,475,A,Y,331.0,0.2764902757916886,2020-10-23
85,411,D,X,300.0,0.2187821152559876,2020-10-24
3,148,B,X,540.0,0.2215491008554376,2020-10-25
70,324,C,X,718.0,0.011356102557927,2020-10-26
45,265,B,Z,160.0,0.0992436188093303,2020-10-28
67,47,A,Y,972.0,0.0167823446147197,2020-10-29
92,252,B,X,338.0,0.1727207871401678,2020-10-30
86,457,B,Y,487.0,0.1768754958290951,2020-10-31
40,643,C,Y,757.0,0.2390600737380638,2020-11-01
40,892,B,Z,765.0,0.1208080987464713,2020-11-02
76,518,C,X,879.0,0.2050182731475002,2020-11-03
23,399,A,Y,328.0,0.2378631907025673,2020-11-04
31,162,C,Z,303.0,0.2361192917238188,2020-11-05
18,69,B,Y,305.0,0.1308048893216555,2020-11-06
71,247,A,Y,928.0,0.1575007707456987,2020-11-07
72,738,D,X,569.0,0.0791973353187554,2020-11-08
19,361,B,X,523.0,0.2182172141177584,2020-11-09
93,66,D,Y,173.0,0.0855354854427676,2020-11-10
44,820,C,Z,328.0,0.109278308113921,2020-11-11
84,812,A,Y,977.0,0.0520692723793179,2020-11-12
50,249,B,Z,214.0,0.0279353837112457,2020-11-13
42,879,D,Z,911.0,0.0247235405666544,2020-11-14
94,388,B,Z,149.0,0.0452719624347179,2020-11-15
47,362,C,X,267.0,0.0684513753990377,2020-11-16
22,53,B,Y,740.0,0.052788424161959,2020-11-17
74,473,D,Z,387.0,0.1239686541438097,2020-11-18
90,5,B,X,891.0,0.1927353933090479,2020-11-19
97,539,A,Z,721.0,0.1657430748418192,2020-11-20
92,415,D,X,771.0,0.2064625393536285,2020-11-21
74,165,A,Y,436.0,0.2586386859264764,2020-11-22
29,687,C,Z,227.0,0.0318932086010523,2020-11-23
82,892,C,Z,464.0,0.2391911171679902,2020-11-24
59,970,C,Y,982.0,0.1761543185226309,2020-11-25
1,520,C,Z,433.0,0.1160735272168285,2020-11-26
87,413,A,X,990.0,0.1454603518874307,2020-11-27
64,109,C,Z,319.0,0.1099414643383623,2020-11-28
17,271,D,Y,522.0,0.2548291526615663,2020-11-29
37,698,D,Z,390.0,0.2047364036084186,2020-11-30
95,127,A,Y,495.0,0.1106644775173638,2020-12-01
25,416,C,X,425.0,0.0984189873746096,2020-12-02
64,809,C,Z,138.0,0.199546431940691,2020-12-03
68,706,C,Y,348.0,0.064943513737824,2020-12-04
52,726,A,Z,553.0,0.0137814684711673,2020-12-05
9,406,B,Z,980.0,0.141059295764102,2020-12-06
57,103,C,Y,604.0,0.0320939749725993,2020-12-07
92,480,C,X,761.0,0.0262226479747177,2020-12-08
94,723,A,Y,645.0,0.1504366746390709,2020-12-09
88,32,B,Y,793.0,0.0119155539470082,2020-12-10
33,738,D,X,388.0,0.0424985226311458,2020-12-11
20,903,C,Y,789.0,0.2341405308940006,2020-12-12
73,925,B,X,782.0,0.1755999102377572,2020-12-13
72,729,C,Z,669.0,0.1092085351748482,2020-12-14
88,981,C,X,965.0,0.0583492589707549,2020-12-15
14,285,A,Y,242.0,0.0922905329893475,2020-12-16
59,18,B,X,652.0,0.2113742951328902,2020-12-17
82,40,C,X,990.0,0.0749938263837365,2020-12-18
56,145,A,Z,252.0,0.2925179772024642,2020-12-19
65,59,A,Y,626.0,0.2487487520056899,2020-12-20
76,2,C,Y,113.0,0.2810910140896142,2020-12-21
93,874,A,X,216.0,0.0057838334990595,2020-12-22
37,310,A,X,181.0,0.0383765990389797,2020-12-23
26,838,C,Y,969.0,0.2939215393267891,2020-12-24
33,312,A,X,812.0,0.2659390997232558,2020-12-25
43,825,C,X,126.0,0.2464218444616358,2020-12-26
15,100,C,Y,182.0,0.0396606357311334,2020-12-27
87,421,D,Y,608.0,0.2614395698444974,2020-12-28
29,506,A,Y,217.0,0.0205005807197024,2020-12-29
21,672,C,Y,382.0,0.1408480425235364,2020-12-30
83,617,C,X,779.0,0.2717888617901173,2020-12-31
69,894,D,Y,388.0,0.2842577373478934,2021-01-01
23,578,A,X,201.0,0.1439249834770102,2021-01-02
84,361,C,Y,825.0,0.2418529116836085,2021-01-03
8,736,A,Y,875.0,0.2543581276961887,2021-01-04
73,225,D,Y,843.0,0.2346741970078616,2021-01-05
62,659,A,X,458.0,0.2665061006184102,2021-01-06
14,233,D,X,373.0,0.1633652907017819,2021-01-07
6,799,B,Y,699.0,0.156449371848973,2021-01-08
1,783,A,Y,153.0,0.2467757056479384,2021-01-09
9,726,C,Z,863.0,0.1548530168307269,2021-01-10
80,224,C,X,776.0,0.1772351269522384,2021-01-11
80,417,D,Z,556.0,0.298709516571891,2021-01-12
54,140,B,X,685.0,0.122392258693532,2021-01-13
12,871,A,X,661.0,0.2752689296745614,2021-01-14
5,237,C,Y,993.0,0.1203442239144022,2021-01-15
40,79,B,Z,271.0,0.2183686846729701,2021-01-16
93,784,D,Z,745.0,0.0682270334384254,2021-01-17
46,648,D,Z,117.0,0.1011721137857318,2021-01-18
27,968,C,Y,287.0,0.0043898139372847,2021-01-19
75,331,C,Z,691.0,0.2037528385545989,2021-01-20
53,447,C,Y,667.0,0.1198940387232237,2021-01-21
50,853,C,Y,366.0,0.0585901472235792,2021-01-22
92,162,C,Z,558.0,0.1353055578921411,2021-01-23
52,504,B,X,265.0,0.2180490001172187,2021-01-24
19,19,D,X,714.0,0.1985578255765299,2021-01-25
35,512,D,Y,104.0,0.1464068178128881,2021-01-26
52,171,B,Z,521.0,0.0569781680076152,2021-01-27
31,156,C,Y,781.0,0.2464480081964781,2021-01-28
54,793,C,X,410.0,0.2572356460136682,2021-01-29
59,70,D,Z,269.0,0.0794774111871626,2021-01-30
44,196,C,X,178.0,0.0525050727950852,2021-01-31
56,926,D,X,253.0,0.1039162166181044,2021-02-01
19,671,A,Y,393.0,0.0865721653350726,2021-02-02
46,96,A,Z,790.0,0.2498943990538979,2021-02-03
66,27,D,X,992.0,0.2675868666993033,2021-02-05
71,964,B,Z,970.0,0.1682365356193163,2021-02-06
54,497,A,Y,148.0,0.0239044666213502,2021-02-07
49,24,C,Y,895.0,0.2964305665626666,2021-02-08
95,201,C,Y,957.0,0.09345546979355,2021-02-09
60,491,D,Y,856.0,0.1894585698897333,2021-02-10
81,921,D,X,679.0,0.1821148519521976,2021-02-11
27,391,B,Z,659.0,0.083151932770832,2021-02-12
36,843,D,Z,279.0,0.1764121508612333,2021-02-13
59,894,C,X,252.0,0.246071269227738,2021-02-14
50,890,C,X,372.0,0.0691055361404178,2021-02-15
74,612,C,Y,125.0,0.2879519751271053,2021-02-16
45,428,D,Z,208.0,0.2424844508268365,2021-02-17
14,623,C,X,709.0,0.1961860830044322,2021-02-18
71,250,A,Z,280.0,0.1078149353103737,2021-02-19
39,232,A,Z,263.0,0.12360495010568,2021-02-20
40,752,C,Z,887.0,0.2165112888678127,2021-02-21
9,242,B,Z,742.0,0.0072114874107827,2021-02-22
14,565,B,X,733.0,0.0925478364663068,2021-02-23
8,731,C,X,816.0,0.2587705534204521,2021-02-24
81,46,D,Z,982.0,0.1479956185706661,2021-02-25
23,485,D,Y,773.0,0.0665448634405063,2021-02-26
80,464,A,Z,624.0,0.0326837651456445,2021-02-27
90,915,D,Z,940.0,0.1783806194701314,2021-02-28
9,772,D,X,159.0,0.2761168960274296,2021-03-01
7,989,B,Y,826.0,0.0397054900325522,2021-03-02
82,320,D,X,673.0,0.2597485286331346,2021-03-03
72,187,B,Y,467.0,0.2705654268652108,2021-03-04
85,448,B,Y,340.0,0.0977942814456472,2021-03-05
90,424,B,X,780.0,0.1188711060361549,2021-03-06
67,479,C,X,896.0,0.137983136525626,2021-03-07
61,390,C,X,223.0,0.0300347582045471,2021-03-08
17,432,B,Z,957.0,0.2597171335435329,2021-03-09
57,663,C,Y,514.0,0.2448677147234109,2021-03-10
24,620,B,X,604.0,0.1764975243253172,2021-03-11
25,52,C,Y,906.0,0.1254740433745751,2021-03-12
5,562,B,Y,995.0,0.267458845488948,2021-03-13
50,586,A,Z,602.0,0.1806845763522024,2021-03-14
88,909,B,Z,679.0,0.187090172687173,2021-03-15
31,417,D,Z,942.0,0.2179573613256956,2021-03-16
55,336,D,X,365.0,0.0840086786562061,2021-03-17
26,801,C,Z,163.0,0.1651596460839206,2021-03-18
21,804,D,X,225.0,0.0476258092604077,2021-03-19
98,499,C,Y,860.0,0.0921704889959977,2021-03-20
58,765,B,X,129.0,0.0620896781888911,2021-03-21
24,511,C,Y,723.0,0.0293717039190721,2021-03-22
28,573,A,Y,488.0,0.2445750199514992,2021-03-23
30,831,D,X,262.0,0.2374025279336077,2021-03-24
34,496,C,Z,545.0,0.1331955243527738,2021-03-25
54,349,A,Z,210.0,0.2729352483243453,2021-03-26
52,384,B,Z,203.0,0.0545082562306336,2021-03-27
87,475,C,Z,395.0,0.1980985260591433,2021-03-28
8,740,A,Y,390.0,0.1063731497244703,2021-03-29
10,595,B,Y,108.0,0.1541754683915476,2021-03-30
55,429,B,Y,699.0,0.0474249300087261,2021-03-31
1,235,D,Z,783.0,0.1802889635421134,2021-04-01
84,436,C,X,702.0,0.0844098347431406,2021-04-02
37,569,D,Z,657.0,0.22954688179056,2021-04-03
82,477,A,Y,287.0,0.1427918588857967,2021-04-04
21,265,C,Y,742.0,0.1392070379624412,2021-04-05
4,946,B,X,395.0,0.1064203944338471,2021-04-06
43,561,B,Z,514.0,0.0660102315548481,2021-04-07
66,184,A,Z,165.0,0.008223531407268,2021-04-08
21,663,D,X,633.0,0.2073839652443399,2021-04-09
37,575,D,Y,174.0,0.2255118571558469,2021-04-10
69,480,D,Z,271.0,0.0211868121569979,2021-04-11
81,826,C,Y,619.0,0.238637273998756,2021-04-12
48,726,A,X,140.0,0.2663483519323959,2021-04-13
11,291,A,X,837.0,0.1929895961615559,2021-04-14
95,952,C,Y,677.0,0.0316373265165566,2021-04-15
92,810,A,Y,205.0,0.2872166917341669,2021-04-16
44,705,D,Y,227.0,0.0313439646012712,2021-04-17
64,300,C,Z,126.0,0.0955712951836051,2021-04-18
32,12,D,X,430.0,0.2794608341129292,2021-04-19
21,137,C,Y,509.0,0.1635830598313971,2021-04-20
71,920,A,Z,508.0,0.1230356952143458,2021-04-21
10,569,A,Z,698.0,0.1841252146504503,2021-04-22
61,982,A,Y,530.0,0.252710956984198,2021-04-23
92,569,D,Z,610.0,0.0816791811756301,2021-04-24
36,241,D,Y,765.0,0.0559564826508435,2021-04-25
84,312,B,X,384.0,0.1370314501108984,2021-04-26
77,879,D,X,304.0,0.2560878400792544,2021-04-27
19,94,B,X,673.0,0.0372842364156714,2021-04-28
75,382,C,Y,264.0,0.2714757984026115,2021-04-29
99,137,A,Z,153.0,0.2351724434666759,2021-04-30
98,278,D,Z,917.0,0.156656624835464,2021-05-01
44,889,A,Z,531.0,0.2164097927257049,2021-05-02
4,245,A,Z,610.0,0.1158466732446326,2021-05-03
13,717,B,Z,410.0,0.1528752362779554,2021-05-04
59,494,A,X,348.0,0.1251206410359646,2021-05-05
2,684,C,X,325.0,0.007886403216922,2021-05-06
1,394,B,X,568.0,0.0937741114769233,2021-05-07
